site_no,site_lat,site_lon,granule_time,granule_urls,result,result_unit,result_time
11336790,38.09638889,-121.496111,2023-04-15 22:23:45+00:00,"['https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230415T222345_2310515_004/EMIT_L2A_RFL_001_20230415T222345_2310515_004.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230415T222345_2310515_004/EMIT_L2A_RFLUNCERT_001_20230415T222345_2310515_004.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230415T222345_2310515_004/EMIT_L2A_MASK_001_20230415T222345_2310515_004.nc']",2.16,ug/l,2023-04-15T14:30:00.000-08:00
11336790,38.09638889,-121.496111,2023-05-27 22:53:15+00:00,"['https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230527T225315_2314715_004/EMIT_L2A_RFL_001_20230527T225315_2314715_004.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230527T225315_2314715_004/EMIT_L2A_RFLUNCERT_001_20230527T225315_2314715_004.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230527T225315_2314715_004/EMIT_L2A_MASK_001_20230527T225315_2314715_004.nc']",1.43,ug/l,2023-05-27T15:00:00.000-08:00
11336790,38.09638889,-121.496111,2023-06-22 19:32:01+00:00,"['https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230622T193201_2317313_003/EMIT_L2A_RFL_001_20230622T193201_2317313_003.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230622T193201_2317313_003/EMIT_L2A_RFLUNCERT_001_20230622T193201_2317313_003.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230622T193201_2317313_003/EMIT_L2A_MASK_001_20230622T193201_2317313_003.nc']",2.48,ug/l,2023-06-22T11:30:00.000-08:00
11336790,38.09638889,-121.496111,2023-08-07 18:27:44+00:00,"['https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230807T182744_2321912_006/EMIT_L2A_RFL_001_20230807T182744_2321912_006.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230807T182744_2321912_006/EMIT_L2A_RFLUNCERT_001_20230807T182744_2321912_006.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230807T182744_2321912_006/EMIT_L2A_MASK_001_20230807T182744_2321912_006.nc']",1.60,ug/l,2023-08-07T10:30:00.000-08:00
11336790,38.09638889,-121.496111,2023-08-18 21:00:19+00:00,"['https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230818T210019_2323014_002/EMIT_L2A_RFL_001_20230818T210019_2323014_002.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230818T210019_2323014_002/EMIT_L2A_RFLUNCERT_001_20230818T210019_2323014_002.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230818T210019_2323014_002/EMIT_L2A_MASK_001_20230818T210019_2323014_002.nc']",3.82,ug/l,2023-08-18T13:00:00.000-08:00
11336790,38.09638889,-121.496111,2023-08-22 19:25:19+00:00,"['https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230822T192519_2323413_002/EMIT_L2A_RFL_001_20230822T192519_2323413_002.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230822T192519_2323413_002/EMIT_L2A_RFLUNCERT_001_20230822T192519_2323413_002.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230822T192519_2323413_002/EMIT_L2A_MASK_001_20230822T192519_2323413_002.nc']",12.16,ug/l,2023-08-22T11:30:00.000-08:00
11336790,38.09638889,-121.496111,2023-08-22 19:25:31+00:00,"['https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230822T192531_2323413_003/EMIT_L2A_RFL_001_20230822T192531_2323413_003.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230822T192531_2323413_003/EMIT_L2A_RFLUNCERT_001_20230822T192531_2323413_003.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230822T192531_2323413_003/EMIT_L2A_MASK_001_20230822T192531_2323413_003.nc']",12.16,ug/l,2023-08-22T11:30:00.000-08:00
11336790,38.09638889,-121.496111,2023-08-26 17:49:37+00:00,"['https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230826T174937_2323812_001/EMIT_L2A_RFL_001_20230826T174937_2323812_001.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230826T174937_2323812_001/EMIT_L2A_RFLUNCERT_001_20230826T174937_2323812_001.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230826T174937_2323812_001/EMIT_L2A_MASK_001_20230826T174937_2323812_001.nc']",2.06,ug/l,2023-08-26T09:45:00.000-08:00
11337190,38.0521424,-121.6888428,2022-08-13 23:23:55+00:00,"['https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20220813T232355_2222515_004/EMIT_L2A_RFL_001_20220813T232355_2222515_004.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20220813T232355_2222515_004/EMIT_L2A_RFLUNCERT_001_20220813T232355_2222515_004.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20220813T232355_2222515_004/EMIT_L2A_MASK_001_20220813T232355_2222515_004.nc']",3.5,ug/l,2022-08-13T15:30:00.000-08:00
11337190,38.0521424,-121.6888428,2023-03-27 23:01:16+00:00,"['https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230327T230116_2308615_002/EMIT_L2A_RFL_001_20230327T230116_2308615_002.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230327T230116_2308615_002/EMIT_L2A_RFLUNCERT_001_20230327T230116_2308615_002.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230327T230116_2308615_002/EMIT_L2A_MASK_001_20230327T230116_2308615_002.nc']",4.3,ug/l,2023-03-27T15:00:00.000-08:00
11337190,38.0521424,-121.6888428,2023-03-27 23:01:28+00:00,"['https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230327T230128_2308615_003/EMIT_L2A_RFL_001_20230327T230128_2308615_003.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230327T230128_2308615_003/EMIT_L2A_RFLUNCERT_001_20230327T230128_2308615_003.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230327T230128_2308615_003/EMIT_L2A_MASK_001_20230327T230128_2308615_003.nc']",4.3,ug/l,2023-03-27T15:00:00.000-08:00
11337190,38.0521424,-121.6888428,2023-03-31 21:26:03+00:00,"['https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230331T212603_2309014_003/EMIT_L2A_RFL_001_20230331T212603_2309014_003.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230331T212603_2309014_003/EMIT_L2A_RFLUNCERT_001_20230331T212603_2309014_003.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230331T212603_2309014_003/EMIT_L2A_MASK_001_20230331T212603_2309014_003.nc']",4.1,ug/l,2023-03-31T13:30:00.000-08:00
11337190,38.0521424,-121.6888428,2023-05-27 22:53:15+00:00,"['https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230527T225315_2314715_004/EMIT_L2A_RFL_001_20230527T225315_2314715_004.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230527T225315_2314715_004/EMIT_L2A_RFLUNCERT_001_20230527T225315_2314715_004.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230527T225315_2314715_004/EMIT_L2A_MASK_001_20230527T225315_2314715_004.nc']",2.3,ug/l,2023-05-27T15:00:00.000-08:00
11337190,38.0521424,-121.6888428,2023-06-22 19:32:01+00:00,"['https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230622T193201_2317313_003/EMIT_L2A_RFL_001_20230622T193201_2317313_003.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230622T193201_2317313_003/EMIT_L2A_RFLUNCERT_001_20230622T193201_2317313_003.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230622T193201_2317313_003/EMIT_L2A_MASK_001_20230622T193201_2317313_003.nc']",1.8,ug/l,2023-06-22T11:30:00.000-08:00
11337190,38.0521424,-121.6888428,2023-08-07 18:27:32+00:00,"['https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230807T182732_2321912_005/EMIT_L2A_RFL_001_20230807T182732_2321912_005.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230807T182732_2321912_005/EMIT_L2A_RFLUNCERT_001_20230807T182732_2321912_005.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230807T182732_2321912_005/EMIT_L2A_MASK_001_20230807T182732_2321912_005.nc']",4.8,ug/l,2023-08-07T10:30:00.000-08:00
11337190,38.0521424,-121.6888428,2023-08-07 18:27:44+00:00,"['https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230807T182744_2321912_006/EMIT_L2A_RFL_001_20230807T182744_2321912_006.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230807T182744_2321912_006/EMIT_L2A_RFLUNCERT_001_20230807T182744_2321912_006.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230807T182744_2321912_006/EMIT_L2A_MASK_001_20230807T182744_2321912_006.nc']",4.8,ug/l,2023-08-07T10:30:00.000-08:00
11337190,38.0521424,-121.6888428,2023-08-14 22:34:53+00:00,"['https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230814T223453_2322615_003/EMIT_L2A_RFL_001_20230814T223453_2322615_003.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230814T223453_2322615_003/EMIT_L2A_RFLUNCERT_001_20230814T223453_2322615_003.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230814T223453_2322615_003/EMIT_L2A_MASK_001_20230814T223453_2322615_003.nc']",1.5,ug/l,2023-08-14T14:30:00.000-08:00
11337190,38.0521424,-121.6888428,2023-08-18 21:00:19+00:00,"['https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230818T210019_2323014_002/EMIT_L2A_RFL_001_20230818T210019_2323014_002.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230818T210019_2323014_002/EMIT_L2A_RFLUNCERT_001_20230818T210019_2323014_002.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230818T210019_2323014_002/EMIT_L2A_MASK_001_20230818T210019_2323014_002.nc']",1.6,ug/l,2023-08-18T13:00:00.000-08:00
11337190,38.0521424,-121.6888428,2023-08-22 19:25:19+00:00,"['https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230822T192519_2323413_002/EMIT_L2A_RFL_001_20230822T192519_2323413_002.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230822T192519_2323413_002/EMIT_L2A_RFLUNCERT_001_20230822T192519_2323413_002.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230822T192519_2323413_002/EMIT_L2A_MASK_001_20230822T192519_2323413_002.nc']",1.4,ug/l,2023-08-22T11:30:00.000-08:00
11447650,38.45566389,-121.5016167,2022-08-13 23:23:55+00:00,"['https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20220813T232355_2222515_004/EMIT_L2A_RFL_001_20220813T232355_2222515_004.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20220813T232355_2222515_004/EMIT_L2A_RFLUNCERT_001_20220813T232355_2222515_004.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20220813T232355_2222515_004/EMIT_L2A_MASK_001_20220813T232355_2222515_004.nc']",0.4,ug/l,2022-08-13T16:30:00.000-07:00
11447650,38.45566389,-121.5016167,2023-03-27 23:01:28+00:00,"['https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230327T230128_2308615_003/EMIT_L2A_RFL_001_20230327T230128_2308615_003.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230327T230128_2308615_003/EMIT_L2A_RFLUNCERT_001_20230327T230128_2308615_003.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230327T230128_2308615_003/EMIT_L2A_MASK_001_20230327T230128_2308615_003.nc']",2.8,ug/l,2023-03-27T16:00:00.000-07:00
11447650,38.45566389,-121.5016167,2023-04-15 22:23:33+00:00,"['https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230415T222333_2310515_003/EMIT_L2A_RFL_001_20230415T222333_2310515_003.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230415T222333_2310515_003/EMIT_L2A_RFLUNCERT_001_20230415T222333_2310515_003.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230415T222333_2310515_003/EMIT_L2A_MASK_001_20230415T222333_2310515_003.nc']",1.9,ug/l,2023-04-15T15:30:00.000-07:00
11447650,38.45566389,-121.5016167,2023-05-27 22:53:15+00:00,"['https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230527T225315_2314715_004/EMIT_L2A_RFL_001_20230527T225315_2314715_004.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230527T225315_2314715_004/EMIT_L2A_RFLUNCERT_001_20230527T225315_2314715_004.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230527T225315_2314715_004/EMIT_L2A_MASK_001_20230527T225315_2314715_004.nc']",1.5,ug/l,2023-05-27T16:00:00.000-07:00
11447650,38.45566389,-121.5016167,2023-06-22 19:32:01+00:00,"['https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230622T193201_2317313_003/EMIT_L2A_RFL_001_20230622T193201_2317313_003.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230622T193201_2317313_003/EMIT_L2A_RFLUNCERT_001_20230622T193201_2317313_003.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230622T193201_2317313_003/EMIT_L2A_MASK_001_20230622T193201_2317313_003.nc']",2.0,ug/l,2023-06-22T12:30:00.000-07:00
11447650,38.45566389,-121.5016167,2023-08-07 18:27:44+00:00,"['https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230807T182744_2321912_006/EMIT_L2A_RFL_001_20230807T182744_2321912_006.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230807T182744_2321912_006/EMIT_L2A_RFLUNCERT_001_20230807T182744_2321912_006.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230807T182744_2321912_006/EMIT_L2A_MASK_001_20230807T182744_2321912_006.nc']",0.9,ug/l,2023-08-07T11:30:00.000-07:00
11447890,38.25769218,-121.5182865,2022-08-13 23:23:55+00:00,"['https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20220813T232355_2222515_004/EMIT_L2A_RFL_001_20220813T232355_2222515_004.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20220813T232355_2222515_004/EMIT_L2A_RFLUNCERT_001_20220813T232355_2222515_004.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20220813T232355_2222515_004/EMIT_L2A_MASK_001_20220813T232355_2222515_004.nc']",2.5,ug/l,2022-08-13T15:30:00.000-08:00
11447890,38.25769218,-121.5182865,2023-03-27 23:01:28+00:00,"['https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230327T230128_2308615_003/EMIT_L2A_RFL_001_20230327T230128_2308615_003.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230327T230128_2308615_003/EMIT_L2A_RFLUNCERT_001_20230327T230128_2308615_003.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230327T230128_2308615_003/EMIT_L2A_MASK_001_20230327T230128_2308615_003.nc']",4.8,ug/l,2023-03-27T15:00:00.000-08:00
11447890,38.25769218,-121.5182865,2023-03-31 21:26:03+00:00,"['https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230331T212603_2309014_003/EMIT_L2A_RFL_001_20230331T212603_2309014_003.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230331T212603_2309014_003/EMIT_L2A_RFLUNCERT_001_20230331T212603_2309014_003.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230331T212603_2309014_003/EMIT_L2A_MASK_001_20230331T212603_2309014_003.nc']",5.3,ug/l,2023-03-31T13:30:00.000-08:00
11447890,38.25769218,-121.5182865,2023-04-15 22:23:33+00:00,"['https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230415T222333_2310515_003/EMIT_L2A_RFL_001_20230415T222333_2310515_003.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230415T222333_2310515_003/EMIT_L2A_RFLUNCERT_001_20230415T222333_2310515_003.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230415T222333_2310515_003/EMIT_L2A_MASK_001_20230415T222333_2310515_003.nc']",3.8,ug/l,2023-04-15T14:30:00.000-08:00
11447890,38.25769218,-121.5182865,2023-04-15 22:23:45+00:00,"['https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230415T222345_2310515_004/EMIT_L2A_RFL_001_20230415T222345_2310515_004.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230415T222345_2310515_004/EMIT_L2A_RFLUNCERT_001_20230415T222345_2310515_004.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230415T222345_2310515_004/EMIT_L2A_MASK_001_20230415T222345_2310515_004.nc']",3.8,ug/l,2023-04-15T14:30:00.000-08:00
11447890,38.25769218,-121.5182865,2023-05-27 22:53:15+00:00,"['https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230527T225315_2314715_004/EMIT_L2A_RFL_001_20230527T225315_2314715_004.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230527T225315_2314715_004/EMIT_L2A_RFLUNCERT_001_20230527T225315_2314715_004.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230527T225315_2314715_004/EMIT_L2A_MASK_001_20230527T225315_2314715_004.nc']",3.0,ug/l,2023-05-27T15:00:00.000-08:00
11447890,38.25769218,-121.5182865,2023-06-22 19:32:01+00:00,"['https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230622T193201_2317313_003/EMIT_L2A_RFL_001_20230622T193201_2317313_003.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230622T193201_2317313_003/EMIT_L2A_RFLUNCERT_001_20230622T193201_2317313_003.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230622T193201_2317313_003/EMIT_L2A_MASK_001_20230622T193201_2317313_003.nc']",3.9,ug/l,2023-06-22T11:30:00.000-08:00
11447890,38.25769218,-121.5182865,2023-08-07 18:27:44+00:00,"['https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230807T182744_2321912_006/EMIT_L2A_RFL_001_20230807T182744_2321912_006.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230807T182744_2321912_006/EMIT_L2A_RFLUNCERT_001_20230807T182744_2321912_006.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230807T182744_2321912_006/EMIT_L2A_MASK_001_20230807T182744_2321912_006.nc']",2.2,ug/l,2023-08-07T10:30:00.000-08:00
11447890,38.25769218,-121.5182865,2023-08-22 19:25:19+00:00,"['https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230822T192519_2323413_002/EMIT_L2A_RFL_001_20230822T192519_2323413_002.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230822T192519_2323413_002/EMIT_L2A_RFLUNCERT_001_20230822T192519_2323413_002.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230822T192519_2323413_002/EMIT_L2A_MASK_001_20230822T192519_2323413_002.nc']",1.8,ug/l,2023-08-22T11:30:00.000-08:00
11447890,38.25769218,-121.5182865,2023-08-26 17:49:37+00:00,"['https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230826T174937_2323812_001/EMIT_L2A_RFL_001_20230826T174937_2323812_001.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230826T174937_2323812_001/EMIT_L2A_RFLUNCERT_001_20230826T174937_2323812_001.nc', 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2ARFL.001/EMIT_L2A_RFL_001_20230826T174937_2323812_001/EMIT_L2A_MASK_001_20230826T174937_2323812_001.nc']",1.9,ug/l,2023-08-26T09:45:00.000-08:00
